author_clean,race,gender,log10_hits,count
Dan Farmer,white,male,4.99431715266964,2
Dan Gable,white,male,5.62428209583567,8
Dan Gilbert,white,male,5.54654266347813,4
Dan Greenberg,white,male,4.74896286125616,2
Dan Groat,white,male,3.80071707828239,10
Dan Harmon,white,male,5.95712819767681,9
Dan Howell,white,male,5.49136169383427,7
Dan James,black,male,5.91169,1
Dan John,white,male,6.22271647114758,3
Dan Kennedy,white,male,5.55266821611219,2
Dan Lipinski,white,male,4.40993312333129,5
Dan Millman,white,male,5.38560627359831,10
Dan Pearce,white,male,5.029383778,10
Dan Quayle,white,male,5.58433122436753,10
Dan Quinn,white,male,5.89320675305985,4
Dan Rather,white,male,5.67669360962487,10
Dan Santat,asian,male,5.673942,1
Dan Savage,white,male,5.522444234,8
Dan Simmons,white,male,5.84571801796666,10
Dan Stevens,white,male,6.10380372095596,3
Dan Wells,white,male,5.48995847942483,10
Dan Wilbur,white,male,4.26717172840301,2
Dana Arcuri,white,female,4.10720996964787,10
Dana Carvey,white,male,5.81690383937566,2
Dana Goodyear,white,female,4.19033169817029,3
Dana Johnson,black,female,6.025306,1
Dana Marie Bell,white,female,4.5327543789925,3
Dana Marton,white,female,4.20139712432045,10
Dana Perino,white,female,5.7419390777292,5
Dana Reinhardt,white,female,5.55870857053317,8
Danabelle Gutierrez,latino,female,3.61804809671209,8
Danai Gurira,black,female,6.235528,1
Dane Brookes,white,male,3.40140054078154,5
Dane Cook,white,male,5.69019608002851,6
Dane Whalen,white,male,3.35602585719312,4
Danica McKellar,white,female,5.63748973,3
Daniel Abraham,white,male,5.58771096501891,5
Daniel Adorno,latino,male,4.245513,1
Daniel Alarcón,latino,male,6.03342375548695,3
Daniel Bell,white,male,5.69019608002851,2
Daniel Berrigan,white,male,4.85853719756964,3
Daniel Black,black,male,5.54157924394658,3
Daniel Boone,white,male,6.63748973,9
Daniel Boulud,white,male,5.54157924394658,4
Daniel Bruhl,white,male,6.120573931,2
Daniel Burnham,white,male,5.33041377334919,3
Daniel C. Dennett,white,male,5.641474111,10
Daniel Clowes,white,male,5.37106786227174,8
Daniel Cormier,black,male,6.09342168516223,2
Daniel Craig,white,male,6.92064500140679,7
Daniel D. Maurer,white,male,3.65896484266443,3
Daniel D. Palmer,white,male,4.29446622616159,2
Daniel Dae Kim,asian,male,5.929419,1
Daniel Day-Lewis,white,male,6.44247976906445,5
Daniel Delgado F,latino,male,2.823474,6
Daniel Dennett,white,male,5.54654266347813,4
Daniel Egger,white,male,4.82151352840477,8
Daniel Englisch,white,male,4.41664050733828,2
Daniel G. Amen,white,male,5.828659897,2
Daniel Gilbert,white,male,5.56820172406699,2
Daniel Gillies,white,male,5.75204844781944,2
Daniel Goleman,white,male,6.39093510710338,10
Daniel Guérin,white,male,5.34044411484012,2
Daniel Handler,white,male,5.13672056715641,10
Daniel Hannan,white,male,4.97451169273733,2
Daniel Humm,white,male,5.34242268082221,2
Daniel Ionson,white,male,2.8228216453031,2
Daniel J. Boorstin,white,male,5.38560627359831,10
Daniel J. Levitin,white,male,5.4456042032736,2
Daniel J. Siegel,white,male,6.14612803567824,4
Daniel José Older,latino,male,5.63042787502502,3
Daniel Kahneman,white,male,6.37106786227174,10
Daniel Keyes,white,male,5.57518784492766,10
Daniel Keys Moran,white,male,4.54032947479087,3
Daniel L. Reardon,white,male,3.49276038902684,1
Daniel Lee Edstrom,white,male,2.2148438480477,4
Daniel Marques,latino,male,6.13672056715641,10
Daniel McHugh,white,male,4.80888586735981,6
Daniel Morgan,white,male,5.74585519517373,2
Daniel Nathans,white,male,4.82151352840477,2
Daniel O'Connell,white,male,5.6730209071289,3
Daniel O'Malley,white,male,5.40823996531185,2
Daniel Patrick Moynihan,white,male,5.63144376901317,5
Daniel Polansky,white,male,4.95712819767681,2
Daniel Prokop,white,male,5.053078443,4
Daniel R. Thorne,white,male,3.37106786227174,2
Daniel Radcliffe,white,male,6.73479982958885,10
Daniel Rodriguez,latino,male,6.59328606702046,2
Daniel S. Fletcher,white,male,3.92531209149965,2
Daniel S. Peña,latino,male,4.187521,2
Daniel Saldaña París,latino,male,4.947434,1
Daniel Sasaki,asian,male,3.376577,1
Daniel Silva,white,male,6.37839790094814,8
Daniel Suarez,latino,male,6.07188200730613,6
Daniel Tosh,white,male,6.05690485133647,2
Daniel Vlcek,white,male,4.73957234445009,4
Daniel Waters,white,male,5.07918124604763,4
Daniel Webster,white,male,6.23044892137827,10
Daniel Willey,white,male,4.46982201597816,10
Daniel Woodrell,white,male,5.57634135020579,10
Daniel Xiao Wang,asian,male,3.45331834004704,3
Daniel Yergin,white,male,5.67024585307412,3
Daniela Bobadilla,latino,female,5.17318626841227,4
Danielle Bernock,white,female,4.34242268082221,6
Danielle Ganek,white,female,4.16731733474818,3
Danielle LaPorte,white,female,5.0899051114394,6
Danielle Pearl,white,female,4.73319726510657,2
Danielle Rohr,white,female,4.01283722470517,3
Danielle Sibarium,white,female,4.26007138798508,2
Danielle Steel,white,female,6.38201704257487,10
Danika Stone,white,female,4.73239375982297,10
Danilo Kiš,white,male,6.01283722470517,2
Danilo Vukovljak,white,male,2.02938377768521,4
Danny Bunyavong,asian,male,2.645422,1
Danny Glover,black,male,6.29446622616159,2
Danny Gregory,white,male,4.67117284271508,2
Danny Kaye,white,male,5.98136550907854,4
Danny McBride,white,male,5.94200805302231,4
Danny Meyer,white,male,5.39445168082622,5
Danny Wallace,white,male,5.15533603746506,7
Dante Alighieri,white,male,6.98677173426625,10
Dante Burroughs,black,male,2.770852,1
Dante Gabriel Rossetti,white,male,6.25767857486918,3
Dante Hall,black,male,5.117271,1
Dante Soo,asian,male,2.653213,1
Dany Laferrière,black,male,5.728354,1
Danzae Pace,black,male,3.330414,1
Daouda Dolley,black,male,2.651278,1
Daphne Gottlieb,white,female,4.26717172840301,2
Daphne Kalotay,white,female,5.542825427,2
Daphne Rose Kingma,white,female,4.95133751879592,2
Daphne Zuniga,white,female,5.42160392686983,2
Dar Williams,white,female,5.12385164096709,4
Dara Horn,white,female,4.641474111,4
Darcey Bussell,white,female,5.7041505168398,8
Darcus Howe,black,male,4.650308,1
Daria Snadowsky,white,female,3.83122969386706,5
Darin Strauss,white,male,5.64738297,5
Dario Argento,white,male,6.19865708695442,3
Dario Fo,white,male,5.85672889038288,2
Darius Bolton,black,male,2.845718,1
Darius Rucker,black,male,6.18752072083646,10
Darla Phelps,white,female,4.03742649794062,2
Darlene Love,black,female,6.66651798055488,3
Darlene Ouimet,white,female,3.63245729218472,2
Darnell Lamont Walker,black,male,4.26951294421792,10
Darrell Brown,black,male,5.173186,1
Darrell Calkins,white,male,3.748188027,10
Darrell Drake,white,male,4.16435285578444,2
Darrell Hammond,white,male,4.95472479097906,2
Darrell Royal,white,male,4.77815125038364,8
Darren Aronofsky,white,male,6.2380461031288,2
Darren Paul Thorn,white,male,2.06069784035361,2
Darren Shan,white,male,5.55509444857832,10
Darrin Patrick,white,male,4.17318626841227,2
Darrius Garrett,black,male,4.146128,1
Darryl Bowie,black,male,4.24797326636181,2
Darryl Pinckney,black,male,5.06818586174616,3
Darryl Webb,black,male,4.858537,1
Darshana Suresh,asian,female,3.99078269180314,4
Daryl Gregory,white,male,4.82994669594164,8
Daryl Hall,white,male,6.50514997831991,6
Daryl Hannah,white,female,6.16435285578444,2
Darynda Jones,white,female,5.64048143697042,10
Dasha Zhukova,white,female,5.15228834438306,2
Dashama Konah Gordon,black,female,3.76042248342321,10
Dashiell Hammett,white,male,6.2718416065365,9
Dave Attell,white,male,5.68484536164441,2
Dave Barry,white,male,5.69722934275972,10
Dave Champion,white,male,4.274157849,4
Dave Chappelle,black,male,6.609594409,8
Dave Checketts,white,male,4.41497334797082,2
Dave Courtney,white,male,4.74741180788642,2
Dave Davies,white,male,5.59659709562646,3
Dave Donovan,white,male,4.91487181754005,3
Dave Eggers,white,male,5.78746047451842,10
Dave Grohl,white,male,6.57634135020579,8
Dave Guerrero,latino,male,4.52374646681156,4
Dave Harvey,white,male,5.29885307640971,2
Dave Isay,white,male,4.40312052117582,2
Dave Matthews,white,male,6.61278385671974,5
Dave Morris,white,male,6.120573931,3
Dave Pelzer,white,male,5.2148438480477,10
Dave Ramsey,white,male,6.47275644931721,10
Dave Reichert,white,male,4.66651798055488,2
Dave Roman,white,male,4.88874096068289,2
Dave Shepp,white,male,3.53781909507327,10
Dave Thomas,white,male,6.13033376849501,2
Dave Tyson Gentry,white,male,3.6954816764902,1
Dave Wolverton,white,male,4.63748973,2
Daveed Diggs,black,male,6.287802,1
David A. Bednar,white,male,5.45024910831936,10
David A.R. White,white,male,5.39967372148104,2
David Abram,white,male,4.9982593384237,3
David Adam,white,male,5.7701152947871,3
David Alan Grier,black,male,5.423246,1
David Allan Coe,white,male,5.683047038,2
David Allen,white,male,6.59549622182557,10
David Almond,white,male,5.44870632,10
David Amerland,white,male,4.51454775266029,10
David Anthony Durham,black,male,4.83378437465648,4
David Archuleta,latino,male,5.94645226501307,5
David Attenborough,white,male,6.90308998699194,10
David Ault,white,male,4.4814426285023,2
David B. Lentz,white,male,3.5327543789925,6
David B. Ramirez,latino,male,3.764176,1
David Baldacci,white,male,6.16136800223498,10
David Bareño,latino,male,3.661813,1
David Bayles,white,male,5.99956548822598,3
David Beckham,white,male,7.34242268082221,5
David Belasco,white,male,4.961895474,3
David Bellavia,white,male,4.53019969820308,3
David Benedict Zumbo,white,male,2.95808584852109,3
David Benioff,white,male,5.60314437262018,8
David Bischoff,white,male,5.4345689040342,4
David Blunkett,white,male,5.10037054511756,6
David Bly,white,male,4.66464197555613,1
David Bohm,white,male,5.58771096501891,4
David Bowie,white,male,7.4814426285023,10
David Bowles,latino,male,5.18184358794477,3
David Brainerd,white,male,5.07554696139253,7
David Brandon,white,male,5.26007138798508,3
David Brazzeal,white,male,3.54406804435028,5
David Brenner,white,male,5.27875360095283,2
David Brier,white,male,4.69108149212297,10
David Brin,white,male,5.37106786227174,10
David Brinkley,white,male,5.17318626841227,4
David Brooks,white,male,6.86569606,10
David Brower,white,male,5.0899051114394,3
David Brown,black,male,6.98855895687862,2
David Brown Jr.,black,male,5.311754,1
David Burr Gerrard,white,male,3.70329137811866,10
David Byrne,white,male,6.53529412004277,10
David C. Holley,white,male,3.72591163229505,7
David Cameron,white,male,6.64246452024212,8
David Carradine,white,male,5.97589113640179,3
David Carson,white,male,5.65224634100332,3
David Cassidy,white,male,5.90308998699194,4
David Chang,asian,male,6.00860017176192,7
David Che,asian,male,5.432969,1
David Chipperfield,white,male,5.99782308074573,5
David Chuka,black,male,3.833784,2
David Clement-Davies,white,male,4.542825427,5
David Consuegra,latino,male,4.636488,1
David Cook,white,male,6.15228834438306,2
David Corralez,latino,male,4.093422,1
David Cronenberg,white,male,6.31386722036915,10
David Crosby,white,male,6.04921802267018,3
David D'escoto,latino,male,3.064458,1
David D. Burns,white,male,5.49276038902684,4
David D. Flowers,white,male,3.83632411570675,3
David Dark,white,male,4.62940959910272,2
David Deida,white,male,5.766412847,3
David Demchuk,white,male,4.564666064,2
David Dennis,black,male,5.469822,1
David Duchovny,white,male,6.22530928172586,10
David E. Bresler,white,male,3.42488163663107,1
David Eagleman,white,male,5.43775056282039,10
David Eddings,white,male,5.63648789635337,10
David Esabwa,black,male,3.32221929473392,2
David Estes,white,male,4.94497590841205,2
David F. Porteous,white,male,3.19033169817029,2
David F. Wells,white,male,4.77887447200274,3
David Fincher,white,male,6.4983105537896,6
David Finkel,white,male,4.71264970162721,3
David Foster Wallace,white,male,6.06445798922692,10
David Frost,white,male,5.86332286012046,6
David Frum,white,male,5.818885415,3
David Fuentes,latino,male,5.912222,1
David Furnish,white,male,5.4456042032736,4
David Gaider,white,male,4.82994669594164,3
David Gallie,white,male,3.99387691494121,2
David Garrick,white,male,5.46389298898591,3
David Geffen,white,male,6.24551266781415,4
David Gemmell,white,male,5.6730209071289,10
David Gerrold,white,male,5.50650503240487,5
David Gilmour,white,male,6.68841982200271,5
David Grayson,white,male,4.906873535,9
David Green,white,male,6.32837960343874,3
David Guetta,white,male,7.35024801833416,2
David Guterson,white,male,5.60097289568675,2
David H. Hackworth,white,male,4.55144999797287,2
David H. Martinez,latino,male,4.146128,1
David H. Murdock,white,male,4.3324384599156,8
David Halberstam,white,male,5.22788670461367,10
David Hare,white,male,5.4814426285023,4
David Harsanyi,white,male,4.609594409,2
David Hasselhoff,white,male,6.26717172840301,7
David Hawkins,white,male,5.72098574415374,3
David Henry Hwang,asian,male,5.120573931,5
David Hieatt,white,male,4.408239965,10
David Hilbert,white,male,5.55750720190566,3
David Hockney,white,male,6.79865064544527,10
David Hopper,white,male,4.969881644,2
David Horsey,white,male,5.37291200297011,2
David Housholder,white,male,4.35218251811136,2
David Hume,white,male,6.4345689040342,10
David Icke,white,male,5.91698004732038,8
David Ignatius,white,male,5.28103336724773,6
David Ignatow,white,male,4.63548374681491,2
David Iserson,white,male,4.37839790094814,3
David J. Greer,white,male,4.46538285144842,6
David J. Schwartz,white,male,5.44090908206522,7
David James Duncan,white,male,4.9804578922761,3
David Jeremiah,white,male,6.79169064902012,9
David John Griffin,white,male,4.178976947,2
David Joseph Schwartz,white,male,4.84260923961056,4
David Kenyon Webster,white,male,4.63042787502502,2
David Kinnaman,white,male,4.54032947479087,5
David Kirkpatrick,white,male,5.13033376849501,3
David Kofi Awusi,black,male,2.825426,1
David Kudler,white,male,4.38201704257487,2
David Kuklis,white,male,2.84260923961056,2
David Kuo,asian,male,4.924796,1
David L. Conroy,white,male,3.691965103,4
David L. Lloyd,white,male,4.34044411484012,3
David LaChapelle,white,male,5.65030752313194,4
David Lagercrantz,white,male,6.06069784035361,6
David Leavitt,white,male,5.06069784035361,4
David Lee Roth,white,male,6.26717172840301,4
David Letterman,white,male,6.88592633980143,8
David Levien,white,male,5.34635297445064,2
David Levithan,white,male,5.59659709562646,10
David Livingstone,white,male,6.04532297878666,3
David Lloyd George,white,male,5.60205999132796,8
David Lodge,white,male,5.59769518592551,3
David Louden,white,male,4.53402610605614,9
David Lucero,latino,male,5.38916608436453,2
David Lynch,white,male,6.98227123303957,10
David Mamet,white,male,5.87737134586977,10
David Marcelo-Cabanas,latino,male,1.748188,1
David Markson,white,male,4.96236933567002,6
David Marusek,white,male,4.39967372148104,5
David Mas Masumoto,asian,male,4.456366,1
David Mathis,white,male,5.10037054511756,10
David Mazzucchelli,white,male,5.23044892137827,2
David McCallum,white,male,5.74585519517373,3
David McCullough,white,male,5.74507479158206,9
David McCullough Jr.,white,male,4.70156798505593,2
David Millar,white,male,5.33645973384853,10
David Mitchell,white,male,6.411619706,10
David Morehouse,white,male,4.45788189673399,3
David Morrell,white,male,5.6170003411209,7
David Morrissey,white,male,5.76566855475902,2
David Mutti Clark,white,male,2.8481891169914,6
David Nicholls,white,male,5.88536122003151,10
David Nii Sowah Kobbina Adjei,black,male,2.04139268515822,2
David Niven,white,male,6.17026171539496,4
David O. McKay,white,male,5.22530928172586,8
David O. Oyedepo,black,male,5.344392,1
David O. Selznick,white,male,5.74115159885179,3
David Ogden Stiers,white,male,5.93851972517649,3
David Ogilvy,white,male,5.56110138364906,10
David Olguín,latino,male,5.004321,1
David Ortiz,latino,male,6.40654018043396,2
David P. Ingerson,white,male,2.44404479591808,6
David Paul Kirkpatrick,white,male,4.06818586174616,9
David Peace,white,male,5.36921585741014,2
David Perlmutter,white,male,5.59879050676312,5
David Petraeus,white,male,5.54654266347813,2
David Pietrusza,white,male,4.69196510276736,10
David Pilling,white,male,4.79239168949825,2
David Platt,white,male,5.77378644498119,10
David Powers,white,male,5.34044411484012,2
David Pratt,white,male,5.40823996531185,4
David Quammen,white,male,5.58771096501891,2
David R. Brower,white,male,4.22788670461367,3
David R. Ellis,white,male,5.47421626407626,3
David R. Hawkins,white,male,6.26007138798508,3
David R. Wommack,white,male,3.19865708695442,8
